stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159872.SZ,20210702,1.01,1.01,0.994,1.0,95286.0,9521305.0,1.0,1.0
159872.SZ,20210705,0.999,1.008,0.992,1.004,49737.0,4967914.0,1.004,1.004
159872.SZ,20210706,1.003,1.014,0.987,1.0,88235.0,8826858.0,1.0,1.0
159872.SZ,20210707,1.0,1.015,0.985,1.01,149852.0,15125150.0,1.01,1.01
159872.SZ,20210708,1.005,1.03,1.002,1.022,256972.0,26276152.0,1.022,1.022
159872.SZ,20210709,1.025,1.025,0.995,1.016,105449.0,10610733.0,1.016,1.016
159872.SZ,20210712,1.018,1.044,1.018,1.039,250474.0,25916832.0,1.039,1.039
159872.SZ,20210713,1.039,1.039,1.022,1.03,102191.0,10522727.0,1.03,1.03
159872.SZ,20210714,1.021,1.022,1.0,1.003,121824.0,12269288.0,1.003,1.003
159872.SZ,20210715,0.999,1.003,0.975,0.997,137789.0,13625439.0,0.997,0.997
159872.SZ,20210716,0.995,0.999,0.985,0.987,73660.0,7300247.0,0.987,0.987
159872.SZ,20210719,0.98,0.992,0.975,0.988,91414.0,9007077.0,0.988,0.988
159872.SZ,20210720,0.988,0.998,0.978,0.998,66217.0,6551492.0,0.998,0.998
159872.SZ,20210721,0.998,1.017,0.998,1.01,135452.0,13677195.0,1.01,1.01
159872.SZ,20210722,1.015,1.015,0.998,1.007,122065.0,12272245.0,1.007,1.007
159872.SZ,20210723,1.003,1.008,0.993,0.997,93925.0,9379734.0,0.997,0.997
159872.SZ,20210726,0.998,0.998,0.959,0.972,79392.0,7764636.0,0.972,0.972
159872.SZ,20210727,0.977,0.988,0.961,0.963,87377.0,8557914.0,0.963,0.963
159872.SZ,20210728,0.963,0.963,0.924,0.942,74615.0,7033856.0,0.942,0.942
159872.SZ,20210729,0.945,0.971,0.945,0.97,39204.0,3774366.0,0.97,0.97
159872.SZ,20210730,0.96,0.99,0.96,0.981,96763.0,9467587.0,0.981,0.981
159872.SZ,20210802,0.98,1.009,0.98,1.007,110959.0,11077706.0,1.007,1.007
159872.SZ,20210803,1.009,1.02,0.994,0.995,117952.0,11897512.0,0.995,0.995
159872.SZ,20210804,0.993,1.024,0.993,1.02,168564.0,17121262.0,1.02,1.02
159872.SZ,20210805,1.02,1.023,1.006,1.012,78970.0,8024148.0,1.012,1.012
159872.SZ,20210806,1.012,1.026,1.01,1.012,62805.0,6388290.0,1.012,1.012
159872.SZ,20210809,1.009,1.019,0.996,1.013,65857.0,6642121.0,1.013,1.013
159872.SZ,20210810,1.013,1.029,1.007,1.019,71007.0,7249153.0,1.019,1.019
159872.SZ,20210811,1.016,1.023,1.008,1.015,65592.0,6671357.0,1.015,1.015
159872.SZ,20210812,1.011,1.027,1.01,1.022,105303.0,10738819.0,1.022,1.022
159872.SZ,20210813,1.022,1.028,1.004,1.009,42971.0,4355805.0,1.009,1.009
159872.SZ,20210816,1.003,1.004,0.985,0.986,64810.0,6429294.0,0.986,0.986
159872.SZ,20210817,0.982,0.992,0.965,0.97,35425.0,3463503.0,0.97,0.97
159872.SZ,20210818,0.973,0.977,0.962,0.973,22465.0,2175809.0,0.973,0.973
159872.SZ,20210819,0.973,0.986,0.97,0.978,28402.0,2780955.0,0.978,0.978
159872.SZ,20210820,0.971,0.978,0.961,0.976,53409.0,5181662.0,0.976,0.976
159872.SZ,20210823,0.976,1.002,0.976,1.0,44481.0,4439327.0,1.0,1.0
159872.SZ,20210824,1.0,1.003,0.99,0.997,35872.0,3579511.0,0.997,0.997
159872.SZ,20210825,1.0,1.0,0.984,0.992,24985.0,2477832.0,0.992,0.992
159872.SZ,20210826,1.0,1.002,0.972,0.973,60613.0,5952401.0,0.973,0.973
159872.SZ,20210827,0.973,0.976,0.964,0.969,59447.0,5777989.0,0.969,0.969
