stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159667.SZ,20221027,1.012,1.038,1.002,1.006,1799437.0,183596976.0,1.006,1.006
159667.SZ,20221028,1.001,1.001,0.945,0.955,1049881.0,101970568.0,0.955,0.955
159667.SZ,20221031,0.95,0.971,0.94,0.962,804360.0,77144840.0,0.962,0.962
159667.SZ,20221101,0.962,0.99,0.961,0.99,727804.0,71145976.0,0.99,0.99
159667.SZ,20221102,0.991,1.012,0.982,1.006,870110.0,87077192.0,1.006,1.006
159667.SZ,20221103,1.001,1.015,0.994,1.01,567497.0,57259820.0,1.01,1.01
159667.SZ,20221104,1.01,1.037,1.007,1.036,659420.0,67704896.0,1.036,1.036
159667.SZ,20221107,1.036,1.041,1.02,1.025,433493.0,44671620.0,1.025,1.025
159667.SZ,20221108,1.025,1.029,1.007,1.012,509564.0,51585668.0,1.012,1.012
159667.SZ,20221109,1.011,1.023,1.007,1.014,299491.0,30415124.0,1.014,1.014
159667.SZ,20221110,1.007,1.011,0.987,0.99,434537.0,43316316.0,0.99,0.99
159667.SZ,20221111,1.03,1.03,1.001,1.005,546733.0,55386772.0,1.005,1.005
159667.SZ,20221114,1.007,1.007,0.97,0.982,820381.0,80914944.0,0.982,0.982
159667.SZ,20221115,0.976,1.02,0.976,1.02,717643.0,72313704.0,1.02,1.02
159667.SZ,20221116,1.019,1.02,1.003,1.003,320036.0,32355976.0,1.003,1.003
159667.SZ,20221117,0.994,1.004,0.988,1.003,379154.0,37694344.0,1.003,1.003
159667.SZ,20221118,0.996,1.022,0.996,1.003,424171.0,42871212.0,1.003,1.003
159667.SZ,20221121,1.0,1.018,0.991,1.017,413359.0,41703716.0,1.017,1.017
159667.SZ,20221122,1.019,1.019,0.99,0.993,422241.0,42294384.0,0.993,0.993
159667.SZ,20221123,0.991,0.992,0.967,0.986,399195.0,39122816.0,0.986,0.986
159667.SZ,20221124,0.986,0.997,0.982,0.982,320696.0,31748224.0,0.982,0.982
159667.SZ,20221125,0.982,0.982,0.965,0.968,447902.0,43454604.0,0.968,0.968
159667.SZ,20221128,0.954,0.957,0.945,0.953,364701.0,34682768.0,0.953,0.953
159667.SZ,20221129,0.954,0.968,0.954,0.966,350207.0,33720912.0,0.966,0.966
159667.SZ,20221130,0.968,0.973,0.96,0.961,317352.0,30654266.0,0.961,0.961
159667.SZ,20221201,0.968,0.987,0.968,0.976,440149.0,43173068.0,0.976,0.976
159667.SZ,20221202,0.976,0.992,0.972,0.985,387147.0,38149144.0,0.985,0.985
159667.SZ,20221205,0.984,0.989,0.973,0.981,310216.0,30411088.0,0.981,0.981
159667.SZ,20221206,0.982,0.991,0.972,0.982,329398.0,32414736.0,0.982,0.982
159667.SZ,20221207,0.982,0.99,0.974,0.979,320286.0,31439216.0,0.979,0.979
159667.SZ,20221208,0.976,0.983,0.968,0.968,266534.0,25923828.0,0.968,0.968
159667.SZ,20221209,0.969,0.975,0.962,0.97,280822.0,27245820.0,0.97,0.97
159667.SZ,20221212,0.97,0.979,0.958,0.974,276388.0,26857906.0,0.974,0.974
159667.SZ,20221213,0.972,0.974,0.954,0.958,327711.0,31497716.0,0.958,0.958
159667.SZ,20221214,0.96,0.967,0.954,0.955,259520.0,24897108.0,0.955,0.955
159667.SZ,20221215,0.952,0.968,0.947,0.967,342648.0,32924860.0,0.967,0.967
159667.SZ,20221216,0.966,0.966,0.945,0.95,453911.0,43202672.0,0.95,0.95
159667.SZ,20221219,0.952,0.955,0.933,0.937,391218.0,36981024.0,0.937,0.937
159667.SZ,20221220,0.931,0.947,0.931,0.943,329769.0,31033580.0,0.943,0.943
159667.SZ,20221221,0.94,0.943,0.919,0.924,275836.0,25598316.0,0.924,0.924
159667.SZ,20221222,0.927,0.929,0.899,0.902,297779.0,27144984.0,0.902,0.902
159667.SZ,20221223,0.901,0.901,0.881,0.889,317005.0,28293686.0,0.889,0.889
159667.SZ,20221226,0.894,0.92,0.887,0.915,394884.0,35934448.0,0.915,0.915
159667.SZ,20221227,0.916,0.927,0.913,0.925,351512.0,32433564.0,0.925,0.925
159667.SZ,20221228,0.923,0.923,0.911,0.914,199253.0,18228646.0,0.914,0.914
159667.SZ,20221229,0.914,0.921,0.91,0.911,295970.0,27061330.0,0.911,0.911
159667.SZ,20221230,0.915,0.917,0.906,0.907,237272.0,21606306.0,0.907,0.907
159667.SZ,20230103,0.907,0.936,0.904,0.933,510214.0,47235844.0,0.933,0.933
159667.SZ,20230104,0.935,0.935,0.919,0.931,356225.0,33018182.0,0.931,0.931
159667.SZ,20230105,0.93,0.941,0.927,0.939,397001.0,37161156.0,0.939,0.939
159667.SZ,20230106,0.932,0.955,0.932,0.942,438472.0,41616272.0,0.942,0.942
159667.SZ,20230109,0.95,0.959,0.945,0.945,341971.0,32584334.0,0.945,0.945
159667.SZ,20230110,0.948,0.952,0.94,0.947,298524.0,28193818.0,0.947,0.947
159667.SZ,20230111,0.946,0.946,0.931,0.931,277978.0,26157742.0,0.931,0.931
159667.SZ,20230112,0.939,0.951,0.937,0.942,342938.0,32416178.0,0.942,0.942
159667.SZ,20230113,0.947,0.947,0.93,0.937,279752.0,26180232.0,0.937,0.937
159667.SZ,20230116,0.935,0.954,0.934,0.947,364098.0,34494408.0,0.947,0.947
159667.SZ,20230117,0.955,0.957,0.947,0.953,270779.0,25781876.0,0.953,0.953
159667.SZ,20230118,0.95,0.969,0.95,0.969,360649.0,34779004.0,0.969,0.969
159667.SZ,20230119,0.965,0.98,0.959,0.977,299574.0,29076858.0,0.977,0.977
159667.SZ,20230120,0.985,1.0,0.985,0.989,278003.0,27586098.0,0.989,0.989
159667.SZ,20230130,0.992,1.014,0.992,1.001,330012.0,33231004.0,1.001,1.001
159667.SZ,20230131,0.999,1.017,0.998,1.01,336817.0,34028024.0,1.01,1.01
159667.SZ,20230201,1.012,1.027,1.012,1.025,284278.0,28980862.0,1.025,1.025
159667.SZ,20230202,1.038,1.041,1.023,1.029,346196.0,35748464.0,1.029,1.029
159667.SZ,20230203,1.026,1.037,1.013,1.027,291698.0,29893878.0,1.027,1.027
159667.SZ,20230206,1.016,1.03,1.016,1.02,279883.0,28627730.0,1.02,1.02
159667.SZ,20230207,1.019,1.06,1.019,1.06,538352.0,56349136.0,1.06,1.06
159667.SZ,20230208,1.06,1.06,1.036,1.036,284300.0,29705450.0,1.036,1.036
159667.SZ,20230209,1.033,1.056,1.032,1.055,259957.0,27227442.0,1.055,1.055
159667.SZ,20230210,1.05,1.055,1.038,1.042,298182.0,31164710.0,1.042,1.042
159667.SZ,20230213,1.042,1.054,1.038,1.051,347777.0,36519568.0,1.051,1.051
159667.SZ,20230214,1.051,1.056,1.044,1.046,197460.0,20663968.0,1.046,1.046
159667.SZ,20230215,1.041,1.049,1.041,1.044,384001.0,40087792.0,1.044,1.044
159667.SZ,20230216,1.04,1.048,1.012,1.022,382112.0,39671588.0,1.022,1.022
159667.SZ,20230217,1.024,1.026,1.005,1.006,356691.0,36123316.0,1.006,1.006
159667.SZ,20230220,1.002,1.02,0.998,1.019,318234.0,32242430.0,1.019,1.019
159667.SZ,20230221,1.019,1.028,1.016,1.025,282380.0,28879920.0,1.025,1.025
159667.SZ,20230222,1.025,1.027,1.015,1.022,257471.0,26303404.0,1.022,1.022
159667.SZ,20230223,1.022,1.027,1.017,1.024,303294.0,31003100.0,1.024,1.024
159667.SZ,20230224,1.024,1.024,1.006,1.012,281275.0,28475196.0,1.012,1.012
159667.SZ,20230227,1.01,1.012,0.998,1.0,266828.0,26770696.0,1.0,1.0
159667.SZ,20230228,1.001,1.008,0.996,1.008,283081.0,28366490.0,1.008,1.008
159667.SZ,20230301,1.008,1.017,1.004,1.017,216878.0,21951930.0,1.017,1.017
159667.SZ,20230302,1.017,1.027,1.011,1.013,250295.0,25430602.0,1.013,1.013
159667.SZ,20230303,1.013,1.015,1.0,1.009,286140.0,28810542.0,1.009,1.009
159667.SZ,20230306,1.015,1.016,1.002,1.011,275773.0,27887986.0,1.011,1.011
159667.SZ,20230307,1.008,1.009,0.983,0.983,325891.0,32441814.0,0.983,0.983
159667.SZ,20230308,0.984,0.989,0.98,0.985,244446.0,24081980.0,0.985,0.985
159667.SZ,20230309,0.984,0.991,0.982,0.982,330085.0,32479816.0,0.982,0.982
159667.SZ,20230310,0.977,0.98,0.966,0.966,332674.0,32316078.0,0.966,0.966
159667.SZ,20230313,0.96,0.973,0.959,0.968,300798.0,29088230.0,0.968,0.968
159667.SZ,20230314,0.968,0.968,0.946,0.952,334907.0,31984600.0,0.952,0.952
159667.SZ,20230315,0.96,0.978,0.96,0.963,304227.0,29496980.0,0.963,0.963
159667.SZ,20230316,0.962,0.962,0.941,0.945,396340.0,37635152.0,0.945,0.945
159667.SZ,20230317,0.965,0.965,0.946,0.948,535007.0,50910472.0,0.948,0.948
159667.SZ,20230320,0.949,0.952,0.935,0.945,365131.0,34556312.0,0.945,0.945
159667.SZ,20230321,0.948,0.962,0.946,0.959,388833.0,37142504.0,0.959,0.959
159667.SZ,20230322,0.963,0.966,0.958,0.962,291154.0,27995662.0,0.962,0.962
159667.SZ,20230323,0.962,0.97,0.959,0.97,395753.0,38208184.0,0.97,0.97
159667.SZ,20230324,0.97,0.986,0.965,0.982,454333.0,44478656.0,0.982,0.982
159667.SZ,20230327,0.984,0.998,0.982,0.992,627328.0,62210676.0,0.992,0.992
159667.SZ,20230328,0.993,0.994,0.972,0.972,398353.0,39143864.0,0.972,0.972
159667.SZ,20230329,0.971,0.981,0.971,0.975,394160.0,38493720.0,0.975,0.975
159667.SZ,20230330,0.976,0.977,0.966,0.97,451737.0,43922876.0,0.97,0.97
159667.SZ,20230331,0.973,0.984,0.973,0.98,533311.0,52243736.0,0.98,0.98
159667.SZ,20230403,0.98,1.013,0.98,1.007,671249.0,67020404.0,1.007,1.007
159667.SZ,20230404,1.005,1.01,0.99,0.996,800000.0,79971672.0,0.996,0.996
159667.SZ,20230406,0.992,1.025,0.988,1.025,1238737.0,124822144.0,1.025,1.025
159667.SZ,20230407,1.033,1.035,1.02,1.028,781484.0,80287528.0,1.028,1.028
159667.SZ,20230410,1.028,1.047,1.026,1.033,1089252.0,113086360.0,1.033,1.033
159667.SZ,20230411,1.036,1.038,1.018,1.024,736235.0,75368648.0,1.024,1.024
159667.SZ,20230412,1.025,1.041,1.021,1.038,719883.0,74272984.0,1.038,1.038
159667.SZ,20230413,1.038,1.038,1.007,1.007,714608.0,72770560.0,1.007,1.007
159667.SZ,20230414,1.007,1.015,0.999,1.014,840704.0,84855032.0,1.014,1.014
159667.SZ,20230417,1.013,1.026,1.009,1.017,579038.0,58889176.0,1.017,1.017
159667.SZ,20230418,1.013,1.018,1.005,1.01,561032.0,56700260.0,1.01,1.01
159667.SZ,20230419,1.01,1.01,0.996,0.997,782961.0,78564296.0,0.997,0.997
159667.SZ,20230420,0.992,1.002,0.992,0.998,517719.0,51678128.0,0.998,0.998
159667.SZ,20230421,1.003,1.009,0.983,0.983,731465.0,72766488.0,0.983,0.983
159667.SZ,20230424,0.979,0.983,0.96,0.964,758469.0,73454888.0,0.964,0.964
159667.SZ,20230425,0.964,0.964,0.916,0.924,750965.0,70107080.0,0.924,0.924
159667.SZ,20230426,0.916,0.946,0.916,0.933,607147.0,57058256.0,0.933,0.933
159667.SZ,20230427,0.928,0.939,0.923,0.923,596932.0,55466272.0,0.923,0.923
159667.SZ,20230428,0.924,0.94,0.923,0.938,593935.0,55551552.0,0.938,0.938
159667.SZ,20230504,0.934,0.95,0.932,0.935,499694.0,46907980.0,0.935,0.935
159667.SZ,20230505,0.93,0.935,0.914,0.915,489513.0,44975700.0,0.915,0.915
159667.SZ,20230508,0.92,0.925,0.914,0.922,465771.0,42891780.0,0.922,0.922
159667.SZ,20230509,0.92,0.92,0.902,0.902,798982.0,72879776.0,0.902,0.902
159667.SZ,20230510,0.902,0.915,0.9,0.908,491944.0,44618080.0,0.908,0.908
159667.SZ,20230511,0.909,0.926,0.909,0.916,508894.0,46646136.0,0.916,0.916
159667.SZ,20230512,0.916,0.917,0.896,0.896,518119.0,46869720.0,0.896,0.896
159667.SZ,20230515,0.896,0.917,0.893,0.915,430624.0,39022764.0,0.915,0.915
